#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-03 15:07:15.813
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.5 V
#Negative Supply: ON
#Voltage: -3.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-7.881944444444446e-05,-0.2366568858122831,-0.1831480876292337
-7.756944444444445e-05,-0.2343065434436724,-0.1811382891858069
-7.631944444444445e-05,-0.2292700955109352,-0.1767837258917152
-7.506944444444445e-05,-0.2259124635557771,-0.1744389610410505
-7.381944444444444e-05,-0.2228905947961347,-0.1707543305614345
-7.256944444444445e-05,-0.2191971996454608,-0.1677396328962942
-7.131944444444445e-05,-0.2161753308858185,-0.1637200360094404
-7.006944444444445e-05,-0.2121461725396287,-0.1617102375660135
-6.881944444444444e-05,-0.2084527773889548,-0.1570207078646841
-6.756944444444445e-05,-0.2050951454337966,-0.1543409766067816
-6.631944444444445e-05,-0.2020732766741543,-0.1519962117561169
-6.506944444444445e-05,-0.1973725919369329,-0.1479766148692631
-6.381944444444444e-05,-0.193679196786259,-0.1452968836113605
-6.256944444444445e-05,-0.1909930912221325,-0.142617152353458
-6.131944444444445e-05,-0.186292406484911,-0.1392674882810798
-6.006944444444444e-05,-0.1836063009207846,-0.1359178242087017
-5.881944444444444e-05,-0.1795771425745948,-0.1322331937290857
-5.756944444444444e-05,-0.1765552738149525,-0.1288835296567075
-5.631944444444444e-05,-0.1728618786642785,-0.126203798398805
-5.506944444444444e-05,-0.1688327203180887,-0.1235240671409025
-5.381944444444444e-05,-0.1641320355808674,-0.1195044702540487
-5.256944444444444e-05,-0.1617816932122567,-0.1161548061816706
-5.131944444444444e-05,-0.159431350843646,-0.1138100413310058
-5.006944444444444e-05,-0.1537233765198771,-0.1104603772586277
-4.881944444444444e-05,-0.1483511653916241,-0.1057708475572983
-4.756944444444444e-05,-0.1463365862185292,-0.1024211834849201
-4.631944444444444e-05,-0.1419716646768237,-0.09974145222701758
-4.506944444444444e-05,-0.1386140327216655,-0.0960568217474016
-4.381944444444444e-05,-0.1365994535485706,-0.09438198971121253
-4.256944444444444e-05,-0.1325702952023809,-0.09103232563883437
-4.131944444444445e-05,-0.1275338472696437,-0.08768266156645621
-4.006944444444444e-05,-0.1231689257279381,-0.08299313186512677
-3.881944444444445e-05,-0.1208185833593274,-0.07964346779274861
-3.756944444444444e-05,-0.1164536618176218,-0.07562387090589481
-3.631944444444444e-05,-0.1127602666669479,-0.07428400527694357
-3.506944444444444e-05,-0.1094026347117897,-0.07026440839008977
-3.381944444444444e-05,-0.1047019499745683,-0.06657977791047379
-3.256944444444444e-05,-0.1003370284328628,-0.06356508024533344
-3.131944444444444e-05,-0.09731515967322045,-0.06021541617295529
-3.006944444444445e-05,-0.09429329091357812,-0.05686575210057713
-2.881944444444445e-05,-0.08959260617635673,-0.05418602084267461
-2.756944444444445e-05,-0.08522768463465115,-0.05050139036305862
-2.631944444444445e-05,-0.08119852628846139,-0.0458118606617292
-2.506944444444445e-05,-0.07851242072433488,-0.04346709581106449
-2.381944444444445e-05,-0.07414749918262931,-0.03911253251697289
-2.256944444444445e-05,-0.07078986722747116,-0.03710273407354599
-2.131944444444445e-05,-0.06642494568576558,-0.03408803640840564
-2.006944444444445e-05,-0.06273155053509163,-0.03006843952155185
-1.881944444444445e-05,-0.05870239218890187,-0.02671877544917369
-1.756944444444444e-05,-0.05534476023374374,-0.02370407778403335
-1.631944444444444e-05,-0.05131560188755398,-0.02001944730441737
-1.506944444444444e-05,-0.04896525951894327,-0.01700474963927703
-1.381944444444444e-05,-0.04258575880414282,-0.01231521993794761
-1.256944444444444e-05,-0.03889236365346888,-0.009300522272807263
-1.131944444444444e-05,-0.03553473169831073,-0.006285824607666919
-1.006944444444444e-05,-0.03116981015660516,-0.002266227720813128
-8.819444444444445e-06,-0.02747641500593121,0.0004135035370894004
-7.569444444444444e-06,-0.02411878305077307,0.00376316760946756
-6.319444444444445e-06,-0.01908233511803586,0.007782764496321351
-5.069444444444445e-06,-0.01572470316287773,0.01046249575422388
-3.819444444444445e-06,-0.01169554481668797,0.01414712623383985
-2.569444444444444e-06,-0.008002149666014015,0.0171618238989802
-1.319444444444445e-06,-0.003637228124308438,0.02118142078583399
-6.944444444444453e-08,-0.000615359364666115,0.02453108485821215
1.180555555555556e-06,0.005428378154618531,0.02855068174506594
2.430555555555556e-06,0.006435667741165971,0.03156537941020628
3.680555555555556e-06,0.01180787886941899,0.03525000988982226
4.930555555555556e-06,0.0144939844335455,0.03658987551877353
6.180555555555556e-06,0.01986619556179852,0.04127940522010295
7.430555555555556e-06,0.02355959071247247,0.04462906929248111
8.680555555555556e-06,0.0269172226676306,0.04764376695762145
9.930555555555555e-06,0.03094638101382037,0.05032349821552398
1.118055555555556e-05,0.03564706575104176,0.05534799432409122
1.243055555555556e-05,0.03934046090171571,0.05735779276751812
1.368055555555556e-05,0.0440411456389371,0.06204732246884754
1.493055555555556e-05,0.04639148800754779,0.06506202013398787
1.618055555555556e-05,0.05075640954925337,0.06908161702084167
1.743055555555555e-05,0.05478556789544314,0.0717613482787442
1.868055555555555e-05,0.05814319985060128,0.0741061131294089
1.993055555555555e-05,0.06183659500127522,0.07745577720178706
2.118055555555556e-05,0.06653727973849662,0.08181034049587868
2.243055555555556e-05,0.07090220128020219,0.08482503816101902
2.368055555555556e-05,0.07493135962639196,0.088509668640635
2.493055555555556e-05,0.0782889915815501,0.0925292655274888
2.618055555555556e-05,0.08164662353670823,0.09554396319262914
2.743055555555556e-05,0.08500425549186637,0.09755376163605603
2.868055555555556e-05,0.08970494022908776,0.1019083249301476
2.993055555555556e-05,0.09440562496630915,0.1059279218170014
3.118055555555556e-05,0.09776325692146728,0.108607653074904
3.243055555555556e-05,0.1011208888766254,0.110282485111093
3.368055555555556e-05,0.1058215736138468,0.1146370484051847
3.493055555555556e-05,0.109179205569005,0.1186566452920384
3.618055555555555e-05,0.1118653111331315,0.1206664437354653
3.743055555555556e-05,0.1152229430882896,0.1236811414006057
3.868055555555555e-05,0.119923627825511,0.1277007382874595
3.993055555555556e-05,0.1232812597806691,0.130380469545362
4.118055555555556e-05,0.1279819445178905,0.1344000664322158
4.243055555555556e-05,0.1310038132775328,0.137749730504594
4.368055555555556e-05,0.1346972084282068,0.1407644281697343
4.493055555555556e-05,0.1400694195564598,0.1437791258348746
4.618055555555556e-05,0.1437628147071338,0.1477987227217284
4.743055555555556e-05,0.1471204466622919,0.1508134203868688
4.868055555555556e-05,0.1494707890309026,0.15215328601582
4.993055555555556e-05,0.154171473768124,0.1561728829026738
5.118055555555556e-05,0.1571933425277663,0.1588526141605764
5.243055555555556e-05,0.1622297904605035,0.1622022782329545
5.368055555555556e-05,0.16491589602463,0.1655519423053327
5.493055555555556e-05,0.1692808175663356,0.1695715391921865
5.618055555555556e-05,0.1733099759125254,0.172251270450089
5.743055555555556e-05,0.1770033710631993,0.175935900929705
5.868055555555556e-05,0.1806967662138733,0.1786156321876075
