#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-03 15:13:30.137
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.5 V
#Negative Supply: ON
#Voltage: -3.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.005066875,-0.2027448030651859,-0.1834830540364716
-0.005065625,-0.1997229343055419,-0.1804683563713299
-0.005064375,-0.1960295391548696,-0.1774536587061909
-0.005063125,-0.1913288544176475,-0.1730990954120983
-0.005061875,-0.1896500384400692,-0.1710892969686724
-0.005060625,-0.184613590507332,-0.166399767267343
-0.005059375000000001,-0.1805844321611422,-0.164389968823916
-0.005058125,-0.1772268002059841,-0.1607053383443001
-0.005056875000000001,-0.1742049314463432,-0.1573556742719234
-0.005055625,-0.170175773100152,-0.1533360773850681
-0.005054375,-0.1668181411449925,-0.1499864133126892
-0.005053125,-0.1637962723853515,-0.1483115812765009
-0.005051875,-0.1594313508436444,-0.144961917204121
-0.005050625,-0.1560737188884878,-0.1412772867245067
-0.005049375,-0.1510372709557506,-0.1382625890593664
-0.005048125000000001,-0.1470081126095627,-0.1339080257652768
-0.005046875,-0.1456650598274976,-0.1308933281001345
-0.005045625000000001,-0.1399570855037314,-0.1275436640277578
-0.005044375,-0.1365994535485706,-0.1248639327698538
-0.005043125,-0.1325702952023795,-0.1205093694757611
-0.005041875,-0.1295484264427386,-0.1181646046250975
-0.005040625,-0.1245119785100014,-0.113475074923768
-0.005039375,-0.1218258729458748,-0.1101254108513899
-0.005038125,-0.1184682409907167,-0.1064407803717739
-0.005036875000000001,-0.1137675562534975,-0.1037610491138726
-0.005035625,-0.1110814506893688,-0.09974145222701758
-0.005034375000000001,-0.1073880555386965,-0.09773165378359158
-0.005033125,-0.101680081214926,-0.09371205689673689
-0.005031875,-0.09798668606425054,-0.08835259438093106
-0.005030625,-0.09462905410909393,-0.08667776234474275
-0.005029375,-0.09194294854496743,-0.08265816545788895
-0.005028125,-0.08657073741671441,-0.07897353497827297
-0.005026875,-0.08287734226604046,-0.07562387090589481
-0.005025625000000001,-0.07851242072433687,-0.07126930761180521
-0.005024375,-0.07549055196469255,-0.06992944198285195
-0.005023125,-0.0724686832050484,-0.06523991228152162
-0.005021875,-0.06843952485886047,-0.06323011383809563
-0.005020625,-0.0637388401216374,-0.0588755505440022
-0.005019375,-0.06004544497096513,-0.05485595365715024
-0.005018125,-0.05601628662477537,-0.05083635677029644
-0.005016875000000001,-0.05232289147410142,-0.04748669269791828
-0.005015625,-0.04930102271445909,-0.04514192784725357
-0.005014375000000001,-0.0449361011727555,-0.04179226377487694
-0.005013125,-0.04057117963104794,-0.03676776766630818
-0.005011875,-0.03654202128485634,-0.03442300281564164
-0.005010625,-0.03251286293866841,-0.03040340592878967
-0.005009375,-0.02881946778799233,-0.0263838090419342
-0.005008125,-0.02411878305077307,-0.0226991785623199
-0.005006875,-0.02176844068216238,-0.01968448089717956
-0.005005625000000001,-0.0174035191404568,-0.01599985041756358
-0.005004375,-0.01270283440323541,-0.01399005197413669
-0.005003125000000001,-0.009009439252563136,-0.009300522272809395
-0.005001875,-0.00665909688395076,-0.005280925385953471
-0.005000625,-0.001286885755696368,-0.002936160535287083
-0.004999375,0.001734983003944581,0.0007484699443272163
-0.004998125,0.005764141350134345,0.005772966052894456
-0.004996875,0.01012906289183992,0.009457596532510432
-0.004995625,0.01415822123802968,0.01213732779041296
-0.004994375000000001,0.01785161638870196,0.0154869918627896
-0.004993125,0.0218807747348934,0.01883665593516928
-0.004991875000000001,0.02624569627659699,0.02285625282202124
-0.004990625,0.03027485462278874,0.02654088330163904
-0.004989375,0.03296096018691784,0.02955558096678198
-0.004988125,0.03866893451068408,0.03525000988982226
-0.004986875,0.03967622409723152,0.03491504348258444
-0.004985625,0.04571996161651617,0.03926960677667606
-0.004984375,0.05008488315822175,0.04395913647800548
-0.004983125000000001,0.05344251511337836,0.04864866617933277
-0.004981875,0.05680014706853802,0.05065846462276179
-0.004980625,0.06150083180576109,0.05367316228790411
-0.004979375,0.06519422695643337,0.05802772558199375
-0.004978125,0.06821609571607737,0.06171235606161125
-0.004976875,0.07190949086674964,0.06506202013398787
-0.004975625,0.07694593879948684,0.06841168420636604
-0.004974375,0.08063933395016079,0.0717613482787442
-0.004973125,0.08399696590531892,0.0741061131294089
-0.004971875000000001,0.08970494022908516,0.07946557564521153
